order_item_id,order_id,product_id,quantity,unit_price,discount_pct
2108,713,45,2,242.85,0.0
2109,714,27,-2,112.42,0.0
2110,714,26,-4,138.84,0.0
2111,715,88,1,6.71,0.0
2112,715,56,-4,16.47,0.0
2113,715,20,2,234.75,10.0
2114,716,54,4,156.93,0.0
2115,716,14,2,132.45,0.0
2116,717,58,2,114.17,20.0
2117,717,21,4,68.66,0.0
2118,717,77,4,177.17,0.0
2119,718,49,1,51.93,10.0
2120,718,69,1,89.92,5.0
2121,718,60,2,174.68,15.0
2122,719,51,-2,109.23,0.0
2123,719,84,2,143.06,0.0
2124,719,75,1,227.7,0.0
2125,719,92,-1,80.29,0.0
2126,720,71,1,249.99,0.0
2127,720,18,2,57.52,0.0
2128,720,23,2,165.25,0.0
2129,721,93,3,161.42,0.0
2130,721,82,3,233.51,20.0
2131,721,70,3,71.14,0.0
2132,721,11,1,41.29,5.0
2133,722,11,4,41.29,5.0
2134,722,89,3,190.17,0.0
2135,722,25,1,169.6,5.0
2136,722,62,3,155.64,0.0
2137,722,13,1,156.19,5.0
2138,723,70,2,71.14,0.0
2139,724,20,2,234.75,10.0
2140,725,6,1,198.49,0.0
2141,725,65,1,128.61,0.0
2142,725,56,3,16.47,10.0
2143,725,60,4,174.68,0.0
2144,726,52,1,107.61,0.0
2145,726,49,2,51.93,5.0
2146,727,40,4,195.69,5.0
2147,727,22,1,240.26,0.0
2148,727,74,1,59.17,0.0
2149,728,46,2,109.69,0.0
2150,728,3,1,5.21,0.0
2151,728,80,1,210.36,15.0
2152,728,82,4,233.51,0.0
2153,728,68,1,85.39,10.0
2154,729,71,4,249.99,10.0
2155,729,61,2,13.74,0.0
2156,730,52,3,107.61,0.0
2157,731,67,3,231.81,0.0
2158,731,74,2,59.17,5.0
2159,732,40,-3,195.69,10.0
2160,733,38,4,122.19,5.0
2161,733,6,3,198.49,0.0
2162,733,24,-3,140.86,10.0
2163,734,36,1,64.71,5.0
2164,734,38,1,122.19,0.0
2165,734,66,2,150.49,10.0
2166,734,74,3,59.17,0.0
2167,735,38,1,122.19,20.0
2168,736,68,3,85.39,10.0
2169,736,33,1,56.06,0.0
2170,737,59,1,137.97,0.0
2171,737,68,2,85.39,0.0
2172,737,60,1,174.68,0.0
2173,737,93,2,161.42,0.0
2174,737,16,2,47.12,0.0
2175,738,79,4,81.42,5.0
2176,739,93,1,161.42,20.0
2177,739,68,1,85.39,0.0
2178,739,2,3,110.24,5.0
2179,739,24,1,140.86,0.0
2180,739,27,1,112.42,0.0
2181,740,16,2,47.12,0.0
2182,740,93,3,161.42,0.0
2183,740,54,1,156.93,0.0
2184,740,1,1,52.08,10.0
2185,740,80,3,210.36,0.0
2186,741,4,4,193.39,0.0
2187,741,76,2,146.51,15.0
2188,741,18,2,57.52,0.0
2189,742,33,1,56.06,0.0
2190,743,81,2,243.31,0.0
2191,743,3,4,5.21,0.0
2192,743,44,1,83.73,0.0
2193,744,25,1,169.6,0.0
2194,745,88,1,6.71,0.0
2195,745,59,2,137.97,0.0
2196,746,66,1,150.49,0.0
2197,746,71,4,249.99,0.0
2198,746,24,2,140.86,0.0
2199,746,56,3,16.47,0.0
2200,747,58,4,114.17,10.0
2201,747,25,2,169.6,0.0
2202,747,44,2,83.73,0.0
2203,747,39,3,150.02,0.0
2204,747,31,1,101.08,0.0
2205,748,48,-3,126.95,0.0
2206,748,73,1,97.41,0.0
2207,748,75,3,227.7,0.0
2208,748,91,4,103.0,0.0
2209,748,9,4,137.06,0.0
2210,749,67,3,231.81,0.0
2211,750,73,1,97.41,5.0
2212,750,14,3,132.45,0.0
2213,750,38,2,122.19,20.0
2214,751,52,4,107.61,0.0
2215,751,73,1,97.41,20.0
2216,751,72,4,58.72,0.0
2217,751,8,1,91.47,0.0
2218,752,72,2,58.72,0.0
2219,752,93,3,161.42,10.0
2220,752,30,2,231.76,0.0
2221,753,19,4,232.32,0.0
2222,754,56,3,16.47,0.0
2223,754,85,4,22.63,0.0
2224,755,62,2,155.64,10.0
2225,755,55,3,172.28,20.0
2226,755,13,-1,156.19,0.0
2227,755,87,3,36.97,0.0
2228,755,88,3,6.71,0.0
2229,756,1,4,52.08,0.0
2230,757,10,2,118.69,10.0
2231,757,11,3,41.29,10.0
2232,758,83,1,48.63,10.0
2233,758,36,3,64.71,0.0
2234,758,11,4,41.29,5.0
2235,758,38,2,122.19,10.0
2236,758,81,4,243.31,0.0
2237,759,35,4,26.29,0.0
2238,759,3,-2,5.21,15.0
2239,759,64,2,7.71,5.0
2240,760,72,1,58.72,5.0
2241,761,73,1,97.41,0.0
2242,761,90,4,124.02,0.0
2243,762,12,3,127.97,0.0
2244,762,17,2,209.57,0.0
2245,763,27,2,112.42,0.0
2246,764,55,3,172.28,0.0
2247,764,31,4,101.08,0.0
2248,765,86,3,118.78,0.0
2249,766,19,-4,232.32,0.0
2250,767,27,4,112.42,0.0
2251,767,88,1,6.71,15.0
2252,767,33,4,56.06,5.0
2253,767,14,4,132.45,0.0
2254,768,63,2,99.0,0.0
2255,769,44,4,83.73,0.0
2256,769,95,4,135.85,10.0
2257,769,63,2,99.0,10.0
2258,769,94,2,115.85,10.0
2259,769,88,2,6.71,0.0
2260,770,95,4,135.85,0.0
2261,770,3,1,5.21,0.0
2262,770,64,1,7.71,0.0
2263,770,90,4,124.02,0.0
2264,771,49,2,51.93,0.0
2265,772,51,3,109.23,0.0
2266,773,73,2,97.41,0.0
2267,773,20,2,234.75,0.0
2268,773,94,4,115.85,20.0
2269,773,10,1,118.69,0.0
2270,774,70,1,71.14,10.0
2271,774,37,1,143.56,20.0
2272,774,3,2,5.21,0.0
2273,774,21,4,68.66,20.0
2274,774,17,3,209.57,0.0
2275,775,66,1,150.49,0.0
2276,775,71,4,249.99,0.0
2277,775,81,4,243.31,20.0
2278,775,9,1,137.06,0.0
2279,775,83,4,48.63,0.0
2280,776,26,1,138.84,15.0
2281,776,70,4,71.14,0.0
2282,776,85,1,22.63,20.0
2283,776,24,1,140.86,5.0
2284,777,20,4,234.75,5.0
2285,777,80,2,210.36,10.0
2286,777,74,2,59.17,0.0
2287,777,56,2,16.47,0.0
2288,777,65,1,128.61,5.0
2289,778,88,2,6.71,0.0
2290,778,81,1,243.31,10.0
2291,779,5,3,242.5,0.0
2292,779,4,3,193.39,0.0
2293,779,87,2,36.97,0.0
2294,779,16,-4,47.12,0.0
2295,779,22,-3,240.26,0.0
2296,780,25,1,169.6,0.0
2297,780,70,2,71.14,0.0
2298,781,44,2,83.73,20.0
2299,781,50,2,249.28,0.0
2300,782,88,1,6.71,0.0
2301,782,48,4,126.95,0.0
2302,782,14,1,132.45,20.0
2303,782,29,4,182.29,0.0
2304,782,65,4,128.61,15.0
2305,783,34,2,230.02,0.0
2306,783,29,1,182.29,10.0
2307,783,1,1,52.08,15.0
2308,784,67,3,231.81,0.0
2309,784,91,3,103.0,5.0
2310,785,38,3,122.19,10.0
2311,785,59,2,137.97,0.0
2312,785,14,2,132.45,0.0
2313,786,58,3,114.17,20.0
2314,786,41,2,105.88,0.0
2315,786,6,1,198.49,0.0
2316,786,3,1,5.21,0.0
2317,787,90,4,124.02,0.0
2318,788,66,3,150.49,0.0
2319,788,68,2,85.39,15.0
2320,789,54,3,156.93,10.0
2321,789,58,2,114.17,0.0
2322,789,69,3,89.92,0.0
2323,789,57,3,205.57,0.0
2324,789,36,3,64.71,5.0
2325,790,23,3,165.25,20.0
2326,790,65,1,128.61,20.0
2327,790,17,4,209.57,20.0
2328,791,40,2,195.69,0.0
2329,791,48,2,126.95,0.0
2330,792,27,1,112.42,0.0
2331,793,37,-3,143.56,0.0
2332,794,64,2,7.71,0.0
2333,794,89,4,190.17,5.0
2334,795,47,2,144.15,15.0
2335,795,66,3,150.49,0.0
2336,796,95,2,135.85,0.0
2337,797,81,3,243.31,0.0
2338,798,54,-4,156.93,5.0
2339,798,34,4,230.02,0.0
2340,799,24,4,140.86,0.0
2341,799,45,3,242.85,5.0
2342,800,20,2,234.75,0.0
2343,800,74,4,59.17,0.0
2344,800,5,2,242.5,0.0
2345,800,42,2,164.24,20.0
2346,801,57,2,205.57,15.0
2347,801,92,2,80.29,20.0
2348,802,79,1,81.42,5.0
2349,802,28,3,83.19,0.0
2350,802,95,1,135.85,0.0
2351,802,53,2,8.98,0.0
2352,802,22,2,240.26,0.0
2353,803,70,3,71.14,0.0
2354,803,27,4,112.42,10.0
2355,803,41,-2,105.88,0.0
2356,803,72,2,58.72,0.0
2357,803,40,3,195.69,0.0
2358,804,75,2,227.7,0.0
2359,804,57,-3,205.57,15.0
2360,804,1,4,52.08,15.0
2361,804,24,-1,140.86,5.0
2362,804,74,-3,59.17,20.0
2363,805,47,1,144.15,0.0
2364,805,51,2,109.23,0.0
2365,806,67,3,231.81,0.0
2366,806,65,3,128.61,0.0
2367,806,73,3,97.41,0.0
2368,806,57,4,205.57,15.0
2369,807,83,1,48.63,0.0
2370,807,11,3,41.29,10.0
2371,807,74,2,59.17,20.0
2372,807,42,1,164.24,0.0
2373,808,85,3,22.63,0.0
2374,808,4,3,193.39,0.0
2375,808,12,2,127.97,0.0
2376,809,88,4,6.71,0.0
2377,809,76,1,146.51,0.0
2378,810,16,4,47.12,0.0
2379,810,88,2,6.71,0.0
2380,811,24,1,140.86,0.0
2381,811,6,1,198.49,0.0
2382,812,80,-2,210.36,0.0
2383,812,94,4,115.85,0.0
2384,813,14,1,132.45,0.0
2385,813,20,4,234.75,0.0
2386,813,37,2,143.56,15.0
2387,813,23,1,165.25,0.0
2388,813,13,3,156.19,20.0
2389,814,25,4,169.6,10.0
2390,814,90,1,124.02,10.0
2391,814,47,1,144.15,10.0
2392,814,45,2,242.85,5.0
2393,814,93,3,161.42,0.0
2394,815,16,4,47.12,15.0
2395,815,19,3,232.32,0.0
2396,815,36,4,64.71,0.0
2397,815,25,2,169.6,0.0
2398,816,7,2,189.9,0.0
2399,816,55,4,172.28,0.0
2400,816,16,2,47.12,0.0
2401,816,47,1,144.15,0.0
2402,817,17,1,209.57,0.0
2403,817,37,3,143.56,20.0
2404,818,32,-1,130.85,0.0
2405,819,80,4,210.36,0.0
2406,819,9,3,137.06,0.0
2407,819,48,4,126.95,10.0
2408,820,56,1,16.47,5.0
2409,820,1,1,52.08,0.0
2410,820,15,1,82.54,10.0
2411,820,6,4,198.49,0.0
2412,821,55,1,172.28,0.0
2413,821,67,1,231.81,10.0
2414,822,44,1,83.73,0.0
2415,823,7,2,189.9,0.0
2416,823,60,1,174.68,10.0
2417,824,52,1,107.61,5.0
2418,824,23,1,165.25,0.0
2419,825,55,4,172.28,0.0
2420,825,91,1,103.0,0.0
2421,825,77,3,177.17,0.0
2422,825,33,2,56.06,0.0
2423,826,11,1,41.29,0.0
2424,826,46,2,109.69,0.0
2425,827,55,1,172.28,5.0
2426,827,13,1,156.19,0.0
2427,827,40,4,195.69,0.0
2428,827,43,1,16.37,15.0
2429,828,71,3,249.99,0.0
2430,828,9,1,137.06,0.0
2431,828,92,3,80.29,0.0
2432,828,73,3,97.41,0.0
2433,828,90,4,124.02,0.0
2434,829,60,4,174.68,10.0
2435,829,76,4,146.51,5.0
2436,830,37,3,143.56,0.0
2437,830,7,2,189.9,5.0
2438,830,63,4,99.0,0.0
2439,830,62,3,155.64,0.0
2440,831,56,2,16.47,0.0
2441,831,85,4,22.63,0.0
2442,832,8,1,91.47,0.0
2443,832,21,3,68.66,0.0
2444,832,85,1,22.63,0.0
2445,832,86,4,118.78,15.0
2446,833,81,1,243.31,10.0
2447,833,76,1,146.51,20.0
2448,833,38,4,122.19,10.0
2449,833,85,3,22.63,0.0
2450,833,66,2,150.49,5.0
2451,834,57,2,205.57,0.0
2452,834,65,1,128.61,0.0
2453,834,48,1,126.95,0.0
2454,834,2,3,110.24,0.0
2455,834,70,1,71.14,10.0
2456,835,52,2,107.61,0.0
2457,835,12,4,127.97,0.0
2458,835,83,3,48.63,5.0
2459,835,86,4,118.78,0.0
2460,835,11,2,41.29,0.0
2461,836,35,1,26.29,0.0
2462,837,46,4,109.69,0.0
2463,838,72,3,58.72,0.0
2464,838,29,4,182.29,0.0
2465,838,43,4,16.37,0.0
2466,838,93,1,161.42,10.0
2467,838,49,4,51.93,5.0
2468,839,79,3,81.42,0.0
2469,839,55,3,172.28,0.0
2470,839,4,4,193.39,0.0
2471,840,75,4,227.7,0.0
2472,840,32,2,130.85,0.0
2473,840,81,2,243.31,0.0
2474,841,56,2,16.47,0.0
2475,842,3,3,5.21,0.0
2476,842,80,1,210.36,0.0
2477,842,9,2,137.06,0.0
2478,842,12,2,127.97,20.0
2479,843,93,2,161.42,20.0
2480,843,53,1,8.98,15.0
2481,843,1,3,52.08,0.0
2482,843,44,1,83.73,0.0
2483,844,34,1,230.02,0.0
2484,844,16,1,47.12,10.0
2485,845,61,4,13.74,10.0
2486,846,70,4,71.14,0.0
2487,846,81,2,243.31,0.0
2488,846,6,1,198.49,0.0
2489,846,94,4,115.85,0.0
2490,846,1,1,52.08,5.0
2491,847,70,2,71.14,0.0
2492,847,55,4,172.28,0.0
2493,847,79,4,81.42,0.0
2494,848,44,3,83.73,10.0
2495,848,76,1,146.51,0.0
2496,848,34,2,230.02,5.0
2497,849,89,1,190.17,0.0
2498,849,6,4,198.49,0.0
2499,849,45,1,242.85,0.0
2500,849,15,4,82.54,0.0
2501,850,34,4,230.02,0.0
2502,850,42,1,164.24,0.0
2503,850,48,3,126.95,10.0
2504,850,77,3,177.17,0.0
2505,850,8,3,91.47,0.0
2506,851,56,4,16.47,0.0
2507,851,64,1,7.71,10.0
2508,851,53,3,8.98,0.0
2509,851,7,3,189.9,0.0
2510,851,42,4,164.24,0.0
2511,852,65,1,128.61,0.0
2512,852,78,2,244.02,10.0
2513,853,54,3,156.93,0.0
2514,853,44,4,83.73,0.0
2515,854,24,2,140.86,0.0
2516,854,16,2,47.12,20.0
2517,855,41,1,105.88,0.0
2518,855,79,1,81.42,0.0
2519,856,69,4,89.92,20.0
2520,856,67,1,231.81,5.0
2521,856,82,1,233.51,0.0
2522,857,17,3,209.57,0.0
2523,857,26,1,138.84,15.0
2524,857,11,3,41.29,0.0
2525,857,23,4,165.25,5.0
2526,857,74,2,59.17,0.0
2527,858,68,2,85.39,5.0
2528,858,33,4,56.06,0.0
2529,859,7,2,189.9,0.0
2530,859,60,2,174.68,0.0
2531,859,71,2,249.99,10.0
2532,859,45,3,242.85,20.0
2533,859,82,-3,233.51,0.0
2534,860,44,1,83.73,0.0
2535,860,95,2,135.85,0.0
2536,860,19,4,232.32,0.0
2537,860,26,4,138.84,0.0
2538,861,83,4,48.63,0.0
2539,861,87,2,36.97,10.0
2540,861,22,4,240.26,0.0
2541,862,9,4,137.06,20.0
2542,863,30,2,231.76,0.0
2543,863,42,2,164.24,0.0
2544,863,93,2,161.42,10.0
2545,863,70,1,71.14,0.0
2546,863,65,1,128.61,0.0
2547,864,55,3,172.28,20.0
2548,865,7,1,189.9,0.0
2549,865,69,2,89.92,0.0
2550,865,27,1,112.42,0.0
2551,865,47,3,144.15,0.0
2552,866,69,4,89.92,20.0
2553,866,95,2,135.85,10.0
2554,866,50,1,249.28,0.0
2555,867,58,3,114.17,0.0
2556,867,88,1,6.71,10.0
2557,867,18,4,57.52,5.0
2558,868,76,2,146.51,0.0
2559,868,58,2,114.17,0.0
2560,869,21,1,68.66,5.0
2561,869,73,2,97.41,0.0
2562,869,27,1,112.42,0.0
2563,869,23,1,165.25,0.0
2564,870,60,1,174.68,15.0
2565,870,56,4,16.47,5.0
2566,870,49,1,51.93,0.0
2567,870,15,1,82.54,10.0
2568,871,71,3,249.99,0.0
2569,871,38,1,122.19,0.0
2570,872,25,3,169.6,0.0
2571,872,41,3,105.88,10.0
2572,873,52,3,107.61,15.0
2573,873,24,4,140.86,0.0
2574,873,1,1,52.08,0.0
2575,873,48,1,126.95,0.0
2576,874,48,1,126.95,5.0
2577,874,39,2,150.02,20.0
2578,874,12,1,127.97,10.0
2579,874,91,3,103.0,0.0
2580,875,79,4,81.42,0.0
2581,875,2,2,110.24,0.0
2582,875,48,2,126.95,0.0
2583,875,72,4,58.72,0.0
2584,875,25,4,169.6,5.0
2585,876,82,4,233.51,5.0
2586,876,73,1,97.41,0.0
2587,876,16,3,47.12,10.0
2588,876,61,4,13.74,0.0
2589,876,68,4,85.39,10.0
2590,877,17,1,209.57,0.0
2591,877,3,3,5.21,0.0
2592,878,11,3,41.29,15.0
2593,878,71,1,249.99,5.0
2594,878,1,3,52.08,0.0
2595,879,86,2,118.78,0.0
2596,880,19,4,232.32,15.0
2597,880,36,4,64.71,0.0
2598,880,12,2,127.97,0.0
2599,880,78,4,244.02,0.0
2600,880,92,1,80.29,0.0
2601,881,71,3,249.99,0.0
2602,882,19,1,232.32,15.0
2603,882,17,1,209.57,0.0
2604,882,47,4,144.15,0.0
2605,882,64,3,7.71,0.0
2606,882,1,1,52.08,0.0
2607,883,72,3,58.72,10.0
2608,883,79,3,81.42,0.0
2609,884,92,1,80.29,0.0
2610,884,58,4,114.17,0.0
2611,884,31,3,101.08,0.0
2612,885,12,1,127.97,0.0
2613,886,24,1,140.86,5.0
2614,886,55,2,172.28,15.0
2615,886,11,4,41.29,0.0
2616,887,56,3,16.47,0.0
2617,888,72,3,58.72,0.0
2618,888,92,2,80.29,5.0
2619,888,42,4,164.24,0.0
2620,889,33,1,56.06,20.0
2621,889,36,2,64.71,20.0
2622,889,61,2,13.74,10.0
2623,889,15,1,82.54,0.0
2624,889,53,1,8.98,0.0
2625,890,29,4,182.29,10.0
2626,890,88,2,6.71,20.0
2627,890,24,3,140.86,0.0
2628,890,9,2,137.06,0.0
2629,891,56,2,16.47,20.0
2630,891,5,3,242.5,10.0
2631,891,55,2,172.28,0.0
2632,891,58,2,114.17,0.0
2633,891,25,2,169.6,0.0
2634,892,7,3,189.9,5.0
2635,892,58,4,114.17,0.0
2636,892,57,3,205.57,0.0
2637,893,77,1,177.17,0.0
2638,894,94,1,115.85,10.0
2639,894,4,1,193.39,20.0
2640,894,86,1,118.78,0.0
2641,895,43,4,16.37,0.0
2642,895,38,1,122.19,0.0
2643,896,30,1,231.76,20.0
2644,896,41,1,105.88,0.0
2645,896,35,3,26.29,15.0
2646,897,41,1,105.88,0.0
2647,898,44,4,83.73,0.0
2648,898,5,4,242.5,5.0
2649,898,57,2,205.57,0.0
2650,898,37,1,143.56,15.0
2651,898,6,3,198.49,0.0
2652,899,37,3,143.56,5.0
2653,899,87,1,36.97,0.0
2654,899,80,1,210.36,0.0
2655,899,28,3,83.19,0.0
2656,900,9,3,137.06,0.0
2657,900,10,1,118.69,20.0
2658,900,70,3,71.14,10.0
2659,901,44,1,83.73,0.0
2660,901,19,4,232.32,20.0
2661,901,6,1,198.49,0.0
2662,901,47,4,144.15,0.0
2663,901,50,1,249.28,0.0
2664,902,62,3,155.64,0.0
2665,902,65,2,128.61,5.0
2666,903,90,4,124.02,0.0
2667,903,48,4,126.95,5.0
2668,903,29,2,182.29,0.0
2669,903,3,1,5.21,0.0
2670,903,1,3,52.08,10.0
2671,904,51,3,109.23,0.0
2672,904,24,3,140.86,0.0
2673,905,29,3,182.29,10.0
2674,905,40,1,195.69,0.0
2675,906,32,4,130.85,0.0
2676,906,1,2,52.08,0.0
2677,906,82,1,233.51,0.0
2678,907,87,3,36.97,5.0
2679,907,43,4,16.37,0.0
2680,907,59,2,137.97,0.0
2681,908,6,2,198.49,5.0
2682,908,30,2,231.76,0.0
2683,908,31,3,101.08,0.0
2684,908,54,1,156.93,0.0
2685,909,15,2,82.54,0.0
2686,909,12,-2,127.97,5.0
2687,909,45,-2,242.85,5.0
2688,909,21,-2,68.66,15.0
2689,910,73,1,97.41,5.0
2690,910,13,4,156.19,0.0
2691,910,56,3,16.47,0.0
2692,911,89,1,190.17,0.0
2693,911,61,1,13.74,5.0
2694,911,22,2,240.26,5.0
2695,911,91,-2,103.0,20.0
2696,912,43,1,16.37,20.0
2697,912,40,2,195.69,0.0
2698,912,7,4,189.9,0.0
2699,913,17,2,209.57,0.0
2700,913,81,1,243.31,0.0
2701,913,30,4,231.76,20.0
2702,913,18,2,57.52,5.0
2703,913,85,1,22.63,0.0
2704,914,95,1,135.85,0.0
2705,914,81,2,243.31,20.0
2706,915,92,4,80.29,15.0
2707,915,57,-1,205.57,5.0
2708,916,53,3,8.98,0.0
2709,917,57,4,205.57,0.0
2710,917,59,1,137.97,0.0
2711,918,77,4,177.17,0.0
2712,918,12,1,127.97,0.0
2713,919,16,3,47.12,0.0
2714,919,4,3,193.39,0.0
2715,920,16,4,47.12,0.0
2716,920,54,1,156.93,0.0
2717,921,50,2,249.28,5.0
2718,922,8,3,91.47,5.0
2719,922,39,3,150.02,0.0
2720,922,75,1,227.7,0.0
2721,923,73,3,97.41,0.0
2722,923,54,4,156.93,0.0
2723,924,16,3,47.12,0.0
2724,924,12,4,127.97,0.0
2725,924,38,3,122.19,15.0
2726,924,19,3,232.32,0.0
2727,925,69,4,89.92,0.0
2728,926,93,1,161.42,0.0
2729,926,40,4,195.69,0.0
2730,927,24,3,140.86,0.0
2731,927,47,2,144.15,0.0
2732,927,86,2,118.78,15.0
2733,927,8,1,91.47,10.0
2734,928,52,3,107.61,0.0
2735,928,4,4,193.39,5.0
2736,928,48,4,126.95,15.0
2737,928,93,3,161.42,0.0
2738,929,26,4,138.84,0.0
2739,929,47,4,144.15,20.0
2740,929,31,3,101.08,0.0
2741,930,17,3,209.57,0.0
2742,930,11,1,41.29,0.0
2743,930,23,1,165.25,0.0
2744,931,19,4,232.32,0.0
2745,931,42,4,164.24,0.0
2746,931,48,2,126.95,0.0
2747,931,74,3,59.17,0.0
2748,931,49,3,51.93,5.0
2749,932,7,2,189.9,0.0
2750,932,86,2,118.78,15.0
2751,932,34,1,230.02,0.0
2752,933,29,1,182.29,0.0
2753,933,85,1,22.63,0.0
2754,933,59,3,137.97,15.0
2755,933,14,2,132.45,15.0
2756,934,36,3,64.71,0.0
2757,934,41,-4,105.88,10.0
2758,934,21,-4,68.66,0.0
2759,934,27,2,112.42,15.0
2760,934,47,1,144.15,0.0
2761,935,58,4,114.17,0.0
2762,935,17,4,209.57,0.0
2763,935,74,4,59.17,0.0
2764,935,56,3,16.47,15.0
2765,936,9,-1,137.06,15.0
2766,936,4,4,193.39,0.0
2767,936,48,-2,126.95,0.0
2768,936,42,4,164.24,15.0
2769,936,84,1,143.06,0.0
2770,937,81,-1,243.31,0.0
2771,937,89,3,190.17,0.0
2772,937,12,-4,127.97,5.0
2773,937,64,2,7.71,0.0
2774,937,22,4,240.26,0.0
2775,938,20,4,234.75,0.0
2776,938,82,2,233.51,10.0
2777,939,29,4,182.29,0.0
2778,939,17,3,209.57,20.0
2779,939,30,4,231.76,0.0
2780,940,78,2,244.02,10.0
2781,940,64,2,7.71,0.0
2782,940,16,1,47.12,0.0
2783,940,65,1,128.61,0.0
2784,941,81,4,243.31,5.0
2785,941,24,3,140.86,0.0
2786,941,91,3,103.0,0.0
2787,941,12,-2,127.97,20.0
2788,941,64,2,7.71,20.0
2789,942,78,-3,244.02,0.0
2790,943,23,3,165.25,0.0
2791,943,94,4,115.85,0.0
2792,944,32,1,130.85,0.0
2793,944,9,4,137.06,0.0
2794,944,83,2,48.63,0.0
2795,944,15,3,82.54,0.0
2796,945,20,1,234.75,0.0
2797,945,2,4,110.24,0.0
2798,945,85,1,22.63,0.0
2799,946,50,3,249.28,5.0
2800,946,9,1,137.06,0.0
2801,946,41,3,105.88,0.0
2802,947,93,3,161.42,0.0
2803,947,35,1,26.29,0.0
2804,947,10,2,118.69,0.0
2805,947,73,4,97.41,0.0
2806,948,56,1,16.47,0.0
2807,948,21,4,68.66,0.0
2808,949,92,4,80.29,0.0
2809,949,56,4,16.47,0.0
2810,950,63,2,99.0,0.0
2811,950,62,4,155.64,0.0
2812,950,30,1,231.76,0.0
2813,950,11,3,41.29,0.0
2814,951,46,3,109.69,0.0
2815,951,31,1,101.08,0.0
2816,951,82,4,233.51,0.0
2817,951,27,2,112.42,0.0
2818,952,30,-2,231.76,0.0
2819,952,16,1,47.12,0.0
2820,953,82,1,233.51,0.0
2821,953,59,4,137.97,20.0
2822,953,37,4,143.56,0.0
2823,953,62,3,155.64,0.0
2824,953,1,4,52.08,0.0
2825,954,54,2,156.93,0.0
2826,955,3,-4,5.21,0.0
2827,956,73,2,97.41,20.0
2828,956,55,4,172.28,0.0
2829,956,79,3,81.42,0.0
2830,957,60,3,174.68,0.0
2831,957,93,2,161.42,0.0
2832,957,2,2,110.24,0.0
2833,957,23,2,165.25,20.0
2834,957,48,3,126.95,0.0
2835,958,51,4,109.23,0.0
2836,958,45,3,242.85,5.0
2837,958,37,3,143.56,5.0
2838,958,53,3,8.98,5.0
2839,958,85,1,22.63,5.0
2840,959,32,4,130.85,0.0
2841,959,78,3,244.02,10.0
2842,959,91,3,103.0,0.0
2843,959,34,2,230.02,0.0
2844,959,36,1,64.71,0.0
2845,960,74,3,59.17,0.0
2846,960,86,2,118.78,0.0
2847,961,62,1,155.64,0.0
2848,962,48,2,126.95,10.0
2849,962,44,2,83.73,0.0
2850,962,61,1,13.74,0.0
2851,962,75,3,227.7,0.0
2852,963,73,1,97.41,0.0
2853,963,7,3,189.9,0.0
2854,964,68,-4,85.39,0.0
2855,964,91,4,103.0,0.0
2856,964,77,4,177.17,0.0
2857,965,39,4,150.02,0.0
2858,965,25,1,169.6,0.0
2859,965,34,3,230.02,0.0
2860,965,90,2,124.02,0.0
2861,965,42,2,164.24,0.0
2862,966,40,-3,195.69,0.0
2863,966,59,-1,137.97,0.0
2864,967,4,2,193.39,0.0
2865,967,5,3,242.5,0.0
2866,967,71,1,249.99,0.0
2867,967,84,1,143.06,0.0
2868,967,41,4,105.88,0.0
2869,968,27,2,112.42,0.0
2870,968,41,3,105.88,15.0
2871,968,8,2,91.47,0.0
2872,969,58,2,114.17,0.0
2873,969,44,2,83.73,0.0
2874,970,18,3,57.52,0.0
2875,971,26,4,138.84,0.0
2876,971,33,1,56.06,5.0
2877,972,55,3,172.28,5.0
2878,972,19,3,232.32,0.0
2879,972,62,1,155.64,0.0
2880,972,79,3,81.42,0.0
2881,973,22,3,240.26,5.0
2882,973,31,2,101.08,0.0
2883,973,4,3,193.39,0.0
2884,973,28,1,83.19,0.0
2885,974,8,4,91.47,0.0
2886,974,57,4,205.57,20.0
2887,974,93,4,161.42,0.0
2888,975,34,4,230.02,0.0
2889,975,7,2,189.9,0.0
2890,976,65,2,128.61,0.0
2891,976,9,1,137.06,10.0
2892,976,24,3,140.86,0.0
2893,977,63,2,99.0,5.0
2894,977,32,1,130.85,0.0
2895,978,6,4,198.49,10.0
2896,978,31,1,101.08,0.0
2897,978,90,1,124.02,0.0
2898,978,45,1,242.85,10.0
2899,978,89,4,190.17,0.0
2900,979,76,3,146.51,0.0
2901,980,23,4,165.25,15.0
2902,980,19,3,232.32,0.0
2903,981,20,4,234.75,0.0
2904,981,19,3,232.32,0.0
2905,981,15,3,82.54,0.0
2906,982,26,3,138.84,0.0
2907,982,38,1,122.19,0.0
2908,983,35,4,26.29,0.0
2909,984,88,2,6.71,5.0
2910,984,45,4,242.85,0.0
2911,984,10,2,118.69,0.0
2912,984,79,2,81.42,0.0
2913,984,41,3,105.88,0.0
2914,985,21,2,68.66,0.0
2915,985,46,1,109.69,10.0
2916,986,84,3,143.06,0.0
2917,987,53,2,8.98,0.0
2918,987,28,3,83.19,5.0
2919,987,6,4,198.49,0.0
2920,988,80,3,210.36,20.0
2921,988,93,1,161.42,0.0
2922,989,13,1,156.19,0.0
2923,989,25,1,169.6,0.0
2924,989,27,2,112.42,5.0
2925,990,23,1,165.25,0.0
2926,991,20,4,234.75,0.0
